wafer_id,step,t_sec,rf_forward_W,rf_reflected_W,chamber_pressure_mTorr,ar_flow_sccm,cf4_flow_sccm,esc_temp_C,he_backside_Torr,endpoint_intensity
WF0018,MainEtch,17,792.67,18.16,21.613,83.11,38.93,62.09,7.914,100.17
WF0018,MainEtch,18,788.09,17.06,21.055,84.63,41.4,62.37,8.041,99.98
WF0018,MainEtch,19,787.27,17.63,21.133,82.7,38.81,61.94,7.959,96.0
WF0018,MainEtch,20,782.76,19.18,20.948,83.5,38.33,62.21,8.019,99.14
WF0018,MainEtch,21,797.43,16.26,20.66,85.53,42.01,62.01,8.001,102.65
WF0018,MainEtch,22,801.85,16.27,21.567,86.29,41.05,61.65,8.109,98.69
WF0018,MainEtch,23,798.33,22.59,21.72,81.65,39.69,61.77,7.793,94.66
WF0018,MainEtch,24,791.26,17.2,21.435,87.01,44.0,62.15,7.947,97.91
WF0018,MainEtch,25,797.7,18.48,21.449,82.3,40.32,62.8,7.999,101.37
WF0018,MainEtch,26,792.12,18.47,20.512,85.34,42.18,61.53,7.96,101.14
WF0018,MainEtch,27,797.0,13.19,21.53,82.55,42.25,62.48,8.162,97.81
WF0018,MainEtch,28,803.4,16.5,21.464,83.71,41.01,62.66,7.939,96.71
WF0018,MainEtch,29,795.29,18.81,21.553,85.79,41.72,62.58,8.067,99.08
WF0018,MainEtch,30,792.93,20.55,20.857,81.26,42.57,62.37,8.179,96.1
WF0018,MainEtch,31,795.5,14.59,20.956,83.84,39.75,61.91,7.998,97.49
WF0018,MainEtch,32,784.93,17.24,20.48,82.32,42.29,62.57,8.048,94.72
WF0018,MainEtch,33,796.46,16.28,20.965,84.01,43.02,62.19,8.11,94.42
WF0018,MainEtch,34,808.71,17.71,20.418,85.1,41.04,62.58,8.084,90.77
WF0018,MainEtch,35,798.91,19.58,21.077,83.04,43.33,62.46,7.89,84.14
WF0018,MainEtch,36,798.25,18.96,20.765,83.9,41.79,61.82,8.011,83.1
WF0018,MainEtch,37,790.71,16.76,21.489,83.74,43.63,62.64,7.898,75.37
WF0018,MainEtch,38,793.12,13.23,20.837,82.76,42.54,62.32,7.984,74.29
WF0018,MainEtch,39,804.51,18.37,21.076,80.38,41.3,62.01,7.946,67.28
WF0018,MainEtch,40,789.73,13.72,21.014,83.12,39.14,61.95,7.987,62.35
WF0018,MainEtch,41,799.73,17.8,20.464,80.46,41.76,62.2,8.1,56.56
WF0018,MainEtch,42,782.3,16.41,21.143,82.1,42.32,62.2,7.81,51.79
WF0018,MainEtch,43,800.95,18.87,21.556,82.51,43.16,62.05,8.067,48.55
WF0018,MainEtch,44,793.04,16.92,20.623,84.22,40.6,62.04,8.289,47.29
WF0018,MainEtch,45,795.8,13.25,20.459,84.08,42.33,62.57,7.766,44.39
WF0018,MainEtch,46,801.62,18.35,21.521,87.49,41.46,61.96,8.024,47.61
WF0018,MainEtch,47,802.3,16.59,20.73,82.49,40.87,62.29,7.998,46.24
WF0018,MainEtch,48,792.66,15.57,21.177,83.41,41.94,62.35,7.899,44.55
WF0018,MainEtch,49,782.87,20.16,20.72,81.12,41.39,63.1,7.937,45.7
WF0018,Overetch,50,380.4,8.75,29.474,91.47,20.27,60.06,7.956,45.16
WF0018,Overetch,51,407.51,6.85,28.221,90.82,23.11,59.55,8.072,47.43
WF0018,Overetch,52,435.79,12.24,26.991,91.02,18.68,59.7,7.995,46.31
WF0018,Overetch,53,459.17,11.35,26.852,91.8,20.77,59.38,7.864,44.94
WF0018,Overetch,54,484.26,8.27,26.086,92.72,21.01,59.38,8.052,42.21
WF0018,Overetch,55,479.61,9.5,26.849,91.7,20.03,59.25,8.058,44.28
WF0018,Overetch,56,487.96,11.61,26.628,94.14,21.81,59.8,7.955,43.65
WF0018,Overetch,57,490.32,9.37,26.213,91.8,21.38,60.01,7.994,45.85
WF0018,Overetch,58,490.97,9.18,26.538,91.47,20.71,59.62,8.109,46.57
WF0018,Overetch,59,496.97,10.77,25.648,92.05,21.36,59.65,7.985,40.73
WF0019,Stabilize,0,1.71,6.48,32.497,97.6,1.65,59.98,7.804,99.82
WF0019,Stabilize,1,3.6,4.13,31.748,98.32,1.49,60.46,8.1,99.49
WF0019,Stabilize,2,5.37,5.4,30.78,97.67,1.41,59.62,7.919,96.45
WF0019,Stabilize,3,-5.99,6.27,30.189,101.42,1.2,60.24,7.782,99.82
WF0019,Stabilize,4,12.45,4.28,30.381,96.45,0.25,59.96,8.106,100.41
WF0019,Stabilize,5,2.42,6.4,29.147,101.88,0.62,60.31,8.077,98.83
WF0019,Stabilize,6,15.26,6.06,29.016,102.33,1.73,60.27,7.675,99.31
WF0019,Stabilize,7,-0.37,2.55,29.429,99.89,1.05,60.0,7.935,96.26
WF0019,Stabilize,8,-1.56,4.36,28.861,101.21,0.21,60.42,7.776,99.37
WF0019,Stabilize,9,9.19,8.57,29.107,102.37,0.77,60.05,8.051,98.64
WF0019,MainEtch,10,598.95,22.73,22.334,78.06,38.45,62.47,7.993,98.22
WF0019,MainEtch,11,666.71,18.49,20.556,80.68,40.95,62.59,8.012,93.82
WF0019,MainEtch,12,712.01,18.44,20.298,80.82,41.04,62.68,8.042,97.92
WF0019,MainEtch,13,755.57,25.09,19.813,81.22,40.39,62.9,7.933,99.83
WF0019,MainEtch,14,766.36,22.01,19.751,81.28,39.54,63.34,8.029,98.06
WF0019,MainEtch,15,772.6,19.89,18.785,79.92,41.42,62.59,8.036,96.69
WF0019,MainEtch,16,787.93,20.17,18.018,79.43,41.18,62.39,8.146,93.18
WF0019,MainEtch,17,790.68,22.29,18.69,82.6,39.68,62.51,7.894,93.31
WF0019,MainEtch,18,800.68,23.19,19.546,83.58,40.67,62.72,8.048,101.09
WF0019,MainEtch,19,780.44,22.38,18.571,84.92,40.34,62.24,8.052,101.66
WF0019,MainEtch,20,793.69,18.73,19.187,82.59,40.39,62.87,8.123,95.65
WF0019,MainEtch,21,787.32,16.52,18.841,82.61,43.26,62.55,8.116,101.21
WF0019,MainEtch,22,794.62,22.31,18.266,84.56,41.36,63.12,8.066,100.31
WF0019,MainEtch,23,798.14,21.67,18.676,80.88,42.62,62.47,8.096,97.86
WF0019,MainEtch,24,797.06,23.75,18.275,83.2,42.05,63.07,8.102,103.92
WF0019,MainEtch,25,811.02,23.21,18.917,82.42,41.75,62.64,7.992,97.91
WF0019,MainEtch,26,802.61,22.71,19.132,83.42,40.42,62.47,7.606,94.69
WF0019,MainEtch,27,794.54,24.35,18.739,82.97,40.5,62.89,7.845,100.9
WF0019,MainEtch,28,787.23,16.67,18.19,83.6,40.89,62.9,7.876,95.75
WF0019,MainEtch,29,805.76,22.92,19.031,84.73,43.8,62.96,8.042,91.01
WF0019,MainEtch,30,804.48,24.26,19.265,80.53,41.72,62.09,7.942,94.5
WF0019,MainEtch,31,799.39,21.81,18.108,81.63,41.0,62.63,7.986,94.02
WF0019,MainEtch,32,798.13,22.67,18.92,80.09,39.74,62.86,8.003,96.84
WF0019,MainEtch,33,812.09,21.67,19.194,80.17,41.49,62.93,8.02,90.11
WF0019,MainEtch,34,794.53,20.4,18.644,83.6,42.45,62.82,8.313,89.51
WF0019,MainEtch,35,812.53,18.29,19.073,81.3,42.54,62.56,8.05,86.28
WF0019,MainEtch,36,801.92,23.28,19.162,81.93,38.64,62.47,7.967,83.96
WF0019,MainEtch,37,802.3,22.4,18.79,84.69,41.14,62.37,8.087,75.77
WF0019,MainEtch,38,795.12,21.76,19.441,81.09,41.3,62.56,7.872,75.14
WF0019,MainEtch,39,802.82,22.19,19.799,81.51,42.21,62.83,8.134,64.07
WF0019,MainEtch,40,801.27,18.87,19.222,85.06,39.77,62.63,7.982,60.26
WF0019,MainEtch,41,796.34,16.69,18.881,81.48,40.39,62.94,7.9,53.83
WF0019,MainEtch,42,788.3,25.75,19.067,81.68,39.13,62.21,7.864,53.95
WF0019,MainEtch,43,801.83,22.48,18.82,80.87,41.48,62.67,8.162,53.47
WF0019,MainEtch,44,817.24,22.0,18.695,81.15,41.54,62.25,7.98,46.08
WF0019,MainEtch,45,804.98,21.89,18.585,81.77,40.1,62.34,8.289,44.96
WF0019,MainEtch,46,807.3,17.98,19.312,83.17,41.13,63.18,7.99,43.44
WF0019,MainEtch,47,808.06,20.04,18.79,80.18,40.77,62.51,8.017,45.88
WF0019,MainEtch,48,796.94,23.59,18.884,83.16,41.5,62.8,7.981,41.99
WF0019,MainEtch,49,788.94,23.67,19.02,86.3,43.13,62.05,8.033,41.5
WF0019,Overetch,50,373.98,21.03,26.562,86.64,20.31,60.05,7.751,45.97
WF0019,Overetch,51,414.39,14.63,25.906,90.97,21.2,61.04,8.142,44.26
WF0019,Overetch,52,447.12,16.03,25.828,91.45,20.57,60.6,7.944,46.09
WF0019,Overetch,53,469.16,16.08,25.705,90.29,21.26,60.75,8.194,43.89
WF0019,Overetch,54,478.84,19.49,24.837,91.98,20.15,60.29,7.945,44.11
WF0019,Overetch,55,478.56,13.36,24.364,90.96,21.33,60.86,8.23,42.36
WF0019,Overetch,56,501.32,11.58,24.471,90.98,20.11,59.76,7.941,41.31
WF0019,Overetch,57,491.01,14.11,24.211,89.3,21.67,59.98,8.037,48.53
WF0019,Overetch,58,495.9,14.26,24.228,90.44,19.84,60.01,8.15,43.76
WF0019,Overetch,59,497.76,14.88,23.737,92.85,20.61,60.36,8.163,41.86
WF0020,Stabilize,0,-31.2,0.83,32.854,91.86,0.23,60.86,7.839,96.34
WF0020,Stabilize,1,-35.11,0.23,31.963,91.09,2.16,60.95,8.094,90.54
WF0020,Stabilize,2,-16.67,3.32,31.122,93.43,0.54,60.78,8.08,93.14
WF0020,Stabilize,3,-36.08,0.0,30.207,95.69,0.76,60.66,8.093,95.58
WF0020,Stabilize,4,-43.62,0.0,30.165,94.91,0.0,60.4,8.098,96.8
WF0020,Stabilize,5,-33.84,3.99,30.76,96.98,-0.52,60.55,8.014,93.39
WF0020,Stabilize,6,-37.25,4.69,30.453,97.57,-0.33,61.35,8.129,90.5
WF0020,Stabilize,7,-37.78,0.12,30.563,96.44,0.15,60.45,7.686,94.32
WF0020,Stabilize,8,-30.04,0.22,29.801,96.79,1.85,60.16,7.942,99.3
WF0020,Stabilize,9,-32.56,1.55,29.94,93.52,-0.84,60.91,8.146,93.72
WF0020,MainEtch,10,555.93,18.0,22.057,70.25,36.77,64.16,8.249,90.31
WF0020,MainEtch,11,646.19,18.93,20.182,74.2,38.67,63.42,8.176,98.21
WF0020,MainEtch,12,674.31,14.26,20.944,74.62,39.15,63.33,7.89,94.23
WF0020,MainEtch,13,701.35,20.83,20.61,77.48,37.71,63.61,7.711,96.29
WF0020,MainEtch,14,736.84,17.22,19.917,72.77,39.19,63.56,8.164,98.91
WF0020,MainEtch,15,739.09,16.4,19.958,75.82,39.75,62.8,8.016,95.29
WF0020,MainEtch,16,749.39,20.65,19.915,74.9,39.14,63.26,7.973,96.87
WF0020,MainEtch,17,754.29,13.44,19.63,75.03,40.01,63.8,7.816,91.9
WF0020,MainEtch,18,762.25,16.96,20.153,76.27,39.95,63.18,8.005,98.82
WF0020,MainEtch,19,773.23,17.15,19.413,74.49,43.29,63.44,7.817,93.75
WF0020,MainEtch,20,762.41,13.31,19.893,75.92,40.21,62.73,7.951,94.75
WF0020,MainEtch,21,767.51,21.37,20.236,79.24,40.62,63.13,7.839,92.37
WF0020,MainEtch,22,783.89,17.45,20.054,76.87,39.45,63.38,7.976,86.65
WF0020,MainEtch,23,772.39,22.64,19.456,75.99,39.33,62.8,7.931,93.46
WF0020,MainEtch,24,764.1,15.67,19.768,75.52,38.34,63.72,7.778,92.07
WF0020,MainEtch,25,773.47,16.17,19.251,78.7,39.91,63.18,8.027,92.22
WF0020,MainEtch,26,764.81,20.67,19.774,78.44,39.86,63.3,8.053,98.5
WF0020,MainEtch,27,778.88,18.59,19.112,77.22,40.48,63.34,7.971,93.94
WF0020,MainEtch,28,776.66,16.62,18.974,77.98,42.24,63.28,7.92,93.12
WF0020,MainEtch,29,772.57,18.14,20.104,76.36,39.68,62.56,7.951,92.41
WF0020,MainEtch,30,773.26,13.07,19.341,76.21,39.3,64.19,7.772,94.23
WF0020,MainEtch,31,772.54,17.29,20.112,77.57,41.54,62.8,7.975,95.15
WF0020,MainEtch,32,763.26,14.45,19.753,75.95,40.36,62.93,8.344,86.51
WF0020,MainEtch,33,764.41,17.49,19.038,79.51,41.62,63.16,7.739,88.2
WF0020,MainEtch,34,762.29,21.03,19.113,75.72,39.21,63.61,8.106,86.05
WF0020,MainEtch,35,764.67,13.74,20.272,78.13,38.6,63.3,8.148,88.47
WF0020,MainEtch,36,756.46,15.01,18.525,77.55,40.83,63.68,8.078,79.54
WF0020,MainEtch,37,771.85,19.14,19.732,78.18,38.54,62.83,7.719,69.84
WF0020,MainEtch,38,760.08,17.73,19.43,75.78,38.51,63.43,7.943,67.42
WF0020,MainEtch,39,760.75,19.48,18.648,73.66,39.71,62.55,8.047,65.26
WF0020,MainEtch,40,775.27,17.87,19.986,74.99,38.92,63.48,7.92,50.2
WF0020,MainEtch,41,774.51,16.46,19.101,73.18,40.2,63.39,7.968,50.33
WF0020,MainEtch,42,758.64,22.35,19.657,76.41,39.75,63.15,7.963,52.19
WF0020,MainEtch,43,766.09,17.01,19.32,75.57,39.2,63.11,8.174,42.62
WF0020,MainEtch,44,771.57,18.08,20.598,75.67,40.36,63.19,7.922,42.72
WF0020,MainEtch,45,755.14,17.04,19.565,78.88,40.87,63.42,8.105,39.99
WF0020,MainEtch,46,779.97,16.11,19.227,80.05,40.12,63.42,7.944,39.8
WF0020,MainEtch,47,765.89,21.11,20.73,73.8,40.03,63.17,8.313,39.8
WF0020,MainEtch,48,747.51,12.89,19.119,77.03,41.14,63.61,7.79,39.82
WF0020,MainEtch,49,779.97,18.23,18.991,75.54,40.36,62.79,8.009,40.75
WF0020,Overetch,50,358.21,10.09,27.335,85.03,18.08,60.68,7.875,40.62
WF0020,Overetch,51,367.8,7.16,26.98,82.53,21.32,61.51,7.907,40.33
WF0020,Overetch,52,404.78,12.8,25.745,85.63,21.73,60.63,8.063,41.98
WF0020,Overetch,53,426.08,13.08,25.731,86.07,18.13,60.92,8.157,37.94
WF0020,Overetch,54,438.26,10.98,25.13,82.61,19.09,60.65,7.976,36.61
WF0020,Overetch,55,467.83,10.41,24.562,84.91,19.51,61.16,8.141,36.18
WF0020,Overetch,56,463.49,15.51,23.738,87.86,22.62,60.28,8.108,38.87
WF0020,Overetch,57,462.22,12.45,24.64,82.22,21.49,60.93,8.137,42.35
WF0020,Overetch,58,472.07,7.52,24.471,87.2,20.63,60.57,7.935,40.03
WF0020,Overetch,59,472.08,8.84,24.638,83.84,22.55,60.75,7.929,40.65
WF0021,Stabilize,0,36.04,0.0,33.536,96.82,-1.88,59.15,8.075,94.05
WF0021,Stabilize,1,33.38,0.0,31.606,99.04,-1.47,59.67,8.034,97.41
WF0021,Stabilize,2,20.51,0.0,30.678,97.21,-1.33,59.69,8.064,96.41
WF0021,Stabilize,3,38.64,1.58,29.977,99.11,-1.17,60.21,8.015,97.02
WF0021,Stabilize,4,23.57,1.22,29.781,99.17,-1.91,59.47,7.976,96.26
WF0021,Stabilize,5,25.48,0.0,29.87,99.05,-1.59,59.2,8.036,95.16
WF0021,Stabilize,6,40.03,0.2,29.954,100.7,-1.01,59.5,7.884,97.32
WF0021,Stabilize,7,35.41,0.0,29.799,99.86,-0.29,60.19,8.03,97.53
WF0021,Stabilize,8,34.09,0.0,29.182,99.07,-2.13,59.94,7.897,96.87
WF0021,Stabilize,9,33.61,0.0,29.575,99.49,-1.55,59.6,8.028,94.76
WF0021,MainEtch,10,655.74,15.16,22.22,79.62,36.01,62.26,7.961,99.51
WF0021,MainEtch,11,714.61,18.12,21.301,79.64,39.14,62.08,8.073,97.27
WF0021,MainEtch,12,748.76,19.96,20.99,78.27,36.71,62.27,8.064,94.49
WF0021,MainEtch,13,770.79,16.68,19.762,79.82,37.5,62.25,8.011,99.48
WF0021,MainEtch,14,785.89,14.88,19.875,81.19,36.31,62.13,8.028,96.6
WF0021,MainEtch,15,809.44,17.25,20.088,80.06,38.51,62.26,8.154,98.14
WF0021,MainEtch,16,822.66,16.78,19.739,79.81,38.76,62.45,8.035,96.19
WF0021,MainEtch,17,816.34,16.52,19.518,82.78,39.44,62.07,7.921,96.98
WF0021,MainEtch,18,832.38,14.78,19.694,78.9,39.25,61.88,7.925,100.31
WF0021,MainEtch,19,818.17,18.0,18.989,78.57,39.25,62.63,7.941,96.23
WF0021,MainEtch,20,829.59,15.05,19.114,80.97,39.56,62.04,8.031,100.66
WF0021,MainEtch,21,838.86,16.09,19.322,79.57,40.33,62.5,8.05,95.09
WF0021,MainEtch,22,837.93,14.57,19.332,79.7,38.1,62.14,7.985,95.83
WF0021,MainEtch,23,840.43,13.8,19.065,78.53,37.11,62.67,7.889,95.74
WF0021,MainEtch,24,840.15,20.35,18.907,79.47,37.67,61.91,8.081,99.96
WF0021,MainEtch,25,825.35,13.91,19.6,82.36,38.49,62.63,7.819,94.34
WF0021,MainEtch,26,825.35,15.79,19.364,78.64,36.67,62.78,8.105,97.17
WF0021,MainEtch,27,831.66,20.23,19.217,81.18,37.99,61.88,8.076,100.19
WF0021,MainEtch,28,842.71,16.44,19.667,78.81,38.75,61.97,8.118,95.8
WF0021,MainEtch,29,835.69,15.65,19.56,80.86,38.38,62.36,7.944,103.35
WF0021,MainEtch,30,836.71,19.92,19.046,81.53,36.16,62.76,7.821,97.1
WF0021,MainEtch,31,838.02,15.11,20.431,80.81,39.37,62.21,8.089,96.25
WF0021,MainEtch,32,835.37,17.01,19.476,77.65,38.81,63.16,8.296,90.8
WF0021,MainEtch,33,838.7,16.13,19.391,79.35,38.87,62.49,7.826,95.37
WF0021,MainEtch,34,840.9,18.11,19.764,82.29,37.11,63.11,7.985,88.8
WF0021,MainEtch,35,828.98,13.9,19.125,79.27,37.95,62.67,7.861,86.02
WF0021,MainEtch,36,830.3,13.6,19.792,82.05,37.26,61.94,7.949,82.92
WF0021,MainEtch,37,837.69,18.09,19.409,82.01,39.29,62.36,8.081,73.8
WF0021,MainEtch,38,842.19,19.32,19.496,80.97,38.4,62.62,8.075,68.86
WF0021,MainEtch,39,844.27,15.3,18.812,82.27,37.73,62.34,7.983,63.22
WF0021,MainEtch,40,831.57,16.9,19.188,77.06,37.96,62.11,8.028,61.98
WF0021,MainEtch,41,831.83,15.73,20.055,80.92,38.13,61.93,8.006,52.92
WF0021,MainEtch,42,837.71,15.1,18.893,79.6,39.73,62.17,7.888,52.87
WF0021,MainEtch,43,836.17,15.28,20.487,80.1,39.83,61.81,8.003,49.5
WF0021,MainEtch,44,830.85,17.64,19.348,78.32,39.97,62.24,7.876,49.86
WF0021,MainEtch,45,835.22,17.81,19.439,78.57,39.11,62.15,7.921,44.85
WF0021,MainEtch,46,822.06,15.0,19.134,81.17,38.65,62.45,8.113,43.79
WF0021,MainEtch,47,843.78,18.13,20.245,81.38,38.96,62.55,8.072,45.11
WF0021,MainEtch,48,840.72,16.0,19.044,82.77,38.31,62.17,7.964,37.55
WF0021,MainEtch,49,831.77,16.28,18.627,78.65,38.08,62.22,8.132,42.02
WF0021,Overetch,50,410.02,11.93,26.94,87.03,18.61,60.81,8.09,41.08
WF0021,Overetch,51,450.95,11.34,26.863,88.43,17.67,59.42,7.895,48.15
WF0021,Overetch,52,478.49,11.12,25.91,89.69,16.79,59.88,7.995,35.97
WF0021,Overetch,53,490.74,12.05,25.464,88.15,19.04,60.28,8.168,38.19
WF0021,Overetch,54,515.76,12.1,25.366,90.75,18.47,60.5,7.867,46.17
WF0021,Overetch,55,517.39,10.65,24.699,90.26,18.32,60.01,8.316,44.21
WF0021,Overetch,56,527.39,10.03,24.168,88.65,18.66,59.88,8.035,43.52
WF0021,Overetch,57,533.8,12.03,24.882,90.06,20.03,60.31,7.972,38.34
WF0021,Overetch,58,535.21,12.03,25.373,90.87,19.92,59.71,8.134,44.56
WF0021,Overetch,59,535.66,11.61,25.44,90.19,18.54,59.62,8.15,42.27
WF0022,Stabilize,0,43.77,5.61,33.702,90.97,0.5,60.44,8.129,89.0
WF0022,Stabilize,1,28.17,0.27,32.089,95.7,1.58,60.04,8.067,89.69
WF0022,Stabilize,2,45.04,1.14,31.802,95.23,0.34,60.29,8.086,89.63
WF0022,Stabilize,3,42.67,0.05,31.255,96.99,0.95,60.19,7.855,89.71
WF0022,Stabilize,4,35.58,1.24,29.956,98.2,1.59,60.27,8.006,91.61
WF0022,Stabilize,5,29.74,1.49,30.374,98.29,0.72,60.11,7.981,90.67
WF0022,Stabilize,6,43.9,6.38,29.959,95.5,2.26,60.32,8.014,93.85
WF0022,Stabilize,7,35.47,0.0,29.971,98.38,0.65,60.04,7.98,90.88
WF0022,Stabilize,8,26.49,3.67,29.571,96.86,0.89,60.02,7.913,90.25
WF0022,Stabilize,9,48.17,4.41,29.207,96.63,2.82,59.51,8.027,88.47
WF0022,MainEtch,10,630.81,15.6,22.741,73.68,40.61,62.88,8.073,93.52
WF0022,MainEtch,11,693.86,18.63,20.736,76.19,39.36,63.17,8.052,90.54
WF0022,MainEtch,12,749.44,18.41,20.178,80.61,40.18,62.95,7.905,91.27
WF0022,MainEtch,13,786.91,15.72,19.912,76.41,39.69,62.89,7.989,89.91
WF0022,MainEtch,14,796.33,20.05,20.215,77.81,41.32,62.97,8.007,90.43
WF0022,MainEtch,15,817.26,17.74,19.896,77.67,41.67,62.03,7.985,90.34
WF0022,MainEtch,16,809.37,12.63,19.31,75.59,42.15,62.66,7.9,88.06
WF0022,MainEtch,17,819.1,17.31,20.782,76.92,39.6,63.26,8.046,90.35
WF0022,MainEtch,18,826.56,15.05,19.433,77.88,40.87,62.79,8.074,91.02
WF0022,MainEtch,19,833.29,23.39,19.684,77.5,41.4,62.78,8.072,92.86
WF0022,MainEtch,20,830.79,20.44,20.447,75.29,42.34,62.84,8.099,92.01
WF0022,MainEtch,21,829.29,18.41,20.349,78.75,42.61,62.22,7.812,92.72
WF0022,MainEtch,22,838.07,19.11,19.209,77.79,41.54,63.12,8.048,88.01
WF0022,MainEtch,23,829.07,16.65,19.346,77.08,42.55,61.96,8.057,91.77
WF0022,MainEtch,24,830.76,21.21,19.505,78.22,43.08,61.53,7.918,89.59
WF0022,MainEtch,25,836.84,15.83,19.88,78.61,41.88,63.23,7.936,87.35
WF0022,MainEtch,26,835.5,18.56,19.864,79.57,40.44,62.51,7.882,88.82
WF0022,MainEtch,27,829.76,18.76,18.815,76.48,43.0,62.89,8.089,95.22
WF0022,MainEtch,28,839.79,17.82,19.463,78.87,40.56,63.07,8.069,90.25
WF0022,MainEtch,29,829.95,19.32,19.417,81.9,39.7,62.12,7.989,91.88
WF0022,MainEtch,30,831.54,18.83,19.594,78.81,41.17,62.93,8.016,88.76
WF0022,MainEtch,31,827.46,15.49,19.934,75.97,39.43,62.39,8.171,87.02
WF0022,MainEtch,32,824.1,21.05,19.418,77.74,40.73,62.92,7.797,90.04
WF0022,MainEtch,33,818.53,17.16,19.351,79.2,41.44,63.0,7.884,81.69
WF0022,MainEtch,34,836.31,14.97,19.585,79.75,40.16,63.18,7.881,83.03
WF0022,MainEtch,35,835.23,18.41,19.229,81.89,41.65,62.97,7.905,77.61
WF0022,MainEtch,36,837.56,18.16,19.525,76.61,42.33,62.72,7.879,74.74
WF0022,MainEtch,37,836.12,15.94,19.714,79.2,41.4,62.86,8.044,68.61
WF0022,MainEtch,38,841.84,20.13,19.056,76.94,40.61,62.8,8.147,65.4
WF0022,MainEtch,39,839.62,21.97,20.413,78.04,42.07,63.29,8.044,59.44
WF0022,MainEtch,40,840.39,20.18,18.739,77.7,43.65,62.33,7.93,50.48
WF0022,MainEtch,41,847.02,18.87,18.75,74.68,41.38,62.7,7.724,47.77
WF0022,MainEtch,42,832.23,22.2,19.644,77.49,40.34,62.93,8.152,42.9
WF0022,MainEtch,43,827.71,16.48,18.726,80.34,40.21,62.15,8.279,45.77
WF0022,MainEtch,44,838.69,17.36,19.055,75.31,42.24,62.97,8.192,37.51
WF0022,MainEtch,45,832.15,16.9,20.87,77.6,42.71,63.23,8.103,39.16
WF0022,MainEtch,46,819.21,14.26,20.053,80.12,41.89,62.5,7.878,32.35
WF0022,MainEtch,47,847.14,15.84,19.387,76.24,41.02,62.58,7.934,36.79
WF0022,MainEtch,48,853.07,16.73,19.66,80.27,40.91,62.95,8.069,33.36
WF0022,MainEtch,49,841.67,20.41,19.555,76.43,41.55,62.44,7.987,36.61
WF0022,Overetch,50,406.27,11.24,27.02,79.98,20.53,60.09,8.051,35.52
WF0022,Overetch,51,450.11,10.69,26.235,85.76,20.78,60.55,8.047,28.37
WF0022,Overetch,52,463.51,14.82,26.0,88.39,20.99,60.08,7.988,34.86
WF0022,Overetch,53,494.5,10.19,25.67,85.46,22.12,60.23,7.809,39.97
WF0022,Overetch,54,505.08,10.52,25.45,87.18,22.19,60.72,7.984,35.73
WF0022,Overetch,55,512.22,17.02,25.587,87.89,21.19,59.92,8.063,35.79
WF0022,Overetch,56,526.62,14.53,24.611,86.07,22.1,59.93,7.949,33.34
WF0022,Overetch,57,523.95,16.71,25.399,89.35,20.49,60.12,8.133,35.44
WF0022,Overetch,58,536.66,9.7,24.575,88.04,20.95,59.89,7.824,38.27
WF0022,Overetch,59,515.35,9.93,25.83,88.85,20.84,60.79,7.995,37.45
WF0023,Stabilize,0,7.03,1.54,35.324,94.21,-2.62,61.28,8.0,95.69
WF0023,Stabilize,1,8.88,0.0,34.371,96.97,-3.92,60.74,8.144,92.13
WF0023,Stabilize,2,4.94,4.47,33.93,100.74,-4.84,61.08,8.04,91.34
WF0023,Stabilize,3,3.64,0.0,32.704,98.4,-2.35,61.61,7.996,93.52
WF0023,Stabilize,4,7.27,0.0,32.275,99.52,-6.28,61.01,7.955,95.63
WF0023,Stabilize,5,-5.55,0.44,32.398,101.85,-4.26,60.75,7.985,95.02
WF0023,Stabilize,6,-3.71,0.0,32.465,98.83,-2.91,60.81,8.013,94.23
WF0023,Stabilize,7,4.62,1.3,31.382,102.13,-4.29,61.56,8.103,94.51
WF0023,Stabilize,8,-5.21,0.12,31.487,101.18,-2.87,61.08,8.033,96.09
WF0023,Stabilize,9,-10.7,1.83,31.814,96.81,-3.43,60.74,8.007,94.65
WF0023,MainEtch,10,605.41,19.08,24.496,75.93,34.05,62.8,8.07,93.68
WF0023,MainEtch,11,667.97,17.34,22.728,79.16,34.78,63.43,7.99,98.98
WF0023,MainEtch,12,722.32,15.91,22.394,78.46,37.57,63.43,8.167,96.72
WF0023,MainEtch,13,744.05,14.38,22.138,81.8,36.51,63.86,7.931,93.72
WF0023,MainEtch,14,751.21,19.05,22.497,79.94,35.61,62.69,7.896,94.07
WF0023,MainEtch,15,776.17,18.89,22.448,80.51,37.68,63.63,8.085,93.85
WF0023,MainEtch,16,780.62,20.88,21.395,75.16,36.84,62.78,8.098,93.9
WF0023,MainEtch,17,780.29,22.75,22.058,80.25,38.66,63.77,8.044,100.26
WF0023,MainEtch,18,784.03,22.52,21.538,77.82,36.34,63.56,8.069,95.77
WF0023,MainEtch,19,794.42,18.49,21.123,82.98,34.05,62.94,8.102,94.24
WF0023,MainEtch,20,799.0,17.26,21.383,79.59,36.73,62.51,8.036,96.49
WF0023,MainEtch,21,804.18,21.65,21.681,82.19,38.46,63.15,8.19,94.9
WF0023,MainEtch,22,815.56,15.25,21.655,81.11,37.06,63.12,7.798,94.59
WF0023,MainEtch,23,814.13,18.5,21.898,79.98,35.76,63.53,7.838,94.5
WF0023,MainEtch,24,807.62,18.94,22.184,82.62,35.39,63.17,8.096,93.29
WF0023,MainEtch,25,810.36,18.7,21.759,78.94,36.26,63.85,7.759,98.98
